Business Name,Address,Area,Locality,City,State,PIN,Mobile,Rating,Reviews,Services,Latitude,Longitude,Listing ID,Google Place ID,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Category,Subcategory,Search Locality
APEX HOSPITAL,"3rd Floor, Plot No. 194, near Bamandongri Railway Station, Sector 19, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,7710095368,4.3,12,"hospital, health, point_of_interest, service, establishment",18.9743945,73.0278677,localisy016318,ChIJ11OkwonD5zsRqxw3x_2r8RE,photos\localisy03995_1.jpg,,,,,Health & Medical,Hospitals,Ulwe
"Primary Health Center, GAVAN","410206, Khar Kopar, Sector 8, Ulwe, Gavthan, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,3.5,40,"hospital, health, point_of_interest, service, establishment",18.961876999999998,73.0138956,localisy016319,ChIJn02THUvD5zsRF1810b6Wzrs,photos\localisy03996_1.jpg,,,,,Health & Medical,Hospitals,Ulwe
"Cidco urban Health Care, Ulwe","Plot No 112, X2HJ+XQJ, Sector 21, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,3.6,51,"hospital, medical_clinic, health, point_of_interest, service, establishment",18.9797944,73.03212169999999,localisy016320,ChIJs90nyZHD5zsRkPSAMrQVOrs,photos\localisy03998_1.jpg,,,,,Health & Medical,Hospitals,Ulwe
Seawoods Multispeciality Clinic Ulwe,"Shop No 10, Mayuresh Delta, Plot No 1, Sector-10/B, Ulwe, Gavthan, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8928798986,5,12,"medical_clinic, health, point_of_interest, establishment",18.9703941,73.0122507,localisy016321,ChIJBaL46zfD5zsRSu-88XhWOR4,photos\localisy04000_1.jpg,,,,,Health & Medical,Clinics,Ulwe
PATIL CLINIC,"SHOP NO 9, PLOT A, SPACE PALACE, 7, Sector 16, Ulwe, Gavthan, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8087239535,5,69,"doctor, medical_clinic, health, point_of_interest, service, establishment",18.9602005,73.02096399999999,localisy016322,ChIJHRaOJFnB5zsRTexCN9cLocg,photos\localisy04001_1.jpg,,,,,Health & Medical,Clinics,Ulwe
ANAYNA HEALTH CARE CENTER,"Shree, Samarth Villa, Plot No 228, Krishna Villa CHS, Sector 17, Ulwe, Mumbai, Gavthan, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9819387388,4.9,172,"hospital, skin_care_clinic, doctor, child_care_agency, medical_clinic, health, point_of_interest, service, establishment",18.9635082,73.0212513,localisy016323,ChIJz6BhjdvD5zsR8kAl4eDhqCk,photos\localisy04002_1.jpg,,,,,Health & Medical,Clinics,Ulwe
Agrawal Diagnostics Ulwe - Sonography in Ulwe,"Shop No. 3 Plot, 117 Planet Heritage, Sector 19, Ulwe, Navi Mumbai, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8928785788,4.8,50,"medical_clinic, health, point_of_interest, establishment",18.9727127,73.02847,localisy016324,ChIJP90WMQDD5zsRIjyF3nxfDAU,photos\localisy04003_1.jpg,,,,,Health & Medical,Clinics,Ulwe
"DR FARHAN KHAN - Mbbs,Internal Medicine physician - M.Z MULTICARE CLINIC,ULWE. DOCTOR","Shop No.127, Ananta Tower, Plot No.02, Sector 06, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,7738507700,4.8,46,"doctor, hospital, health, point_of_interest, service, establishment",18.976135799999998,73.02299239999999,localisy016325,ChIJ8QwHYFzD5zsRT8LZfXH20xM,photos\localisy04004_1.jpg,,,,,Health & Medical,Clinics,Ulwe
Ananya Health Clinic & Day care Centre,"shop 1/2, PLOT NO, Dream solitaire, 103/115, Sector 19, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8657625762,4.6,42,"doctor, health, point_of_interest, establishment",18.9731845,73.0283829,localisy016326,ChIJU8-UADDD5zsRpRMDHXTQFeo,photos\localisy04005_1.jpg,,,,,Health & Medical,Clinics,Ulwe
TheCare Family Clinic,"Cluster_panvel_68, Unit No.5, Plot No.2, Sector 17, Ulwe, Kharkopar, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9082890591,5,245,"medical_clinic, health, point_of_interest, establishment",18.9667386,73.0195195,localisy016327,ChIJ77QsiEXD5zsRDszcGsf_tPE,photos\localisy04006_1.jpg,,,,,Health & Medical,Clinics,Ulwe
Morya Child Clinic -Best paediatric and Adult Clinic,"Shop no 3, Moreshwar Heritage, near Bata showroom, Sector 5, Ulwe, Navi Mumbai, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9372012602,5,11,"medical_clinic, health, point_of_interest, establishment",18.978359899999997,73.0245965,localisy016328,ChIJgYmq1QnD5zsRlQKOOuY99qw,photos\localisy04008_1.jpg,,,,,Health & Medical,Clinics,Ulwe
Dr. Walia's Clinic,"SHOP NO.6, UGAM PALACE, PLOT NO 36, Sector 17, Ulwe, Kharkopar, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8928148293,4.4,105,"medical_clinic, skin_care_clinic, doctor, hospital, health, point_of_interest, service, establishment",18.965550099999998,73.01987559999999,localisy016329,ChIJ-Tns0dnA5zsRK65f9IjikrM,photos\localisy04010_1.jpg,,,,,Health & Medical,Clinics,Ulwe
"Dr. Kapil Chaware Consultant Physician, Diabetologist in Ulwe |Doctor for Asthma, Thyroid, 2D Echo, COPD & Full Body Checkup","C/o-The Millennium Hospital, 4,5, Sector 19, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9004070463,4.9,173,"hospital, doctor, health, point_of_interest, service, establishment",18.9743945,73.0278677,localisy016330,ChIJdb-mW4R3RKoRGSmuHm-8oAc,photos\localisy04012_1.jpg,,,,,Health & Medical,Clinics,Ulwe
JYOTI CLINIC SEC-24 ULWE,"Shop no-2, Geeta Palace CHS, Plot No. 150, near Community Center, Sector 24, Ulwe, Navi Mumbai, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,5,1,"doctor, health, point_of_interest, establishment",18.9657421,73.0335068,localisy016331,ChIJ5Ub2NvTD5zsRmIyttIKZTNM,,,,,,Health & Medical,Clinics,Ulwe
Vedraj clinic,"Vedraj clinic plot no 294 sector 24 ulwe, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,5,11,"medical_clinic, health, point_of_interest, establishment",18.9696224,73.0328689,localisy016332,ChIJNzMtoDDD5zsRfs5RxyLNxL4,,,,,,Health & Medical,Clinics,Ulwe
Dr Telvekar Tushar Ulwe clinic | Diabetes| Rheumatology | skin& Hair | HIV/ AIDS | CHEST &Tb | Thyroid | Heart,"SM harmony, sec 23,plot no 174, shop no 3, shop 3, plot 174, Sector 23, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9867886823,4.6,68,"medical_center, skin_care_clinic, doctor, hospital, medical_clinic, health, point_of_interest, service, establishment",18.976150699999998,73.0319942,localisy016333,ChIJ0zBCDazD5zsRHdGq9iFblkk,,,,,,Health & Medical,Clinics,Ulwe
Little Krishna Clinic,"first Floor, Shop Number 110,111,112, Plot 194, Sector 19, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8879793865,4.3,322,"doctor, medical_clinic, health, point_of_interest, establishment",18.9743945,73.0278677,localisy016334,ChIJUbQlyE_D5zsRdr0JcGI2nLY,photos\localisy04017_1.jpg,,,,,Health & Medical,Clinics,Ulwe
"DR KAUSHIK KULKARNI- BEST CONSULTANT PHYSICIAN IN ULWE, BEST DIABETOLOGIST ,THYROID SPECIALIST,GENERAL PHYSICIAN IN ULWE","C/O Galaxy Hospital, 1st floor, PLOT NO 194, Sector 19, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,4.9,157,"consultant, doctor, health, service, point_of_interest, establishment",18.9743945,73.0278677,localisy016335,ChIJA1glGNLD5zsRHKcLXn0YqTk,photos\localisy04019_1.jpg,,,,,Health & Medical,Clinics,Ulwe
Cherish women and child care clinic,"Riddhi Siddhi heights, Sector 18, Ulwe, Kharkopar, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8169596300,4.9,163,"doctor, health, point_of_interest, establishment",18.9663306,73.0216008,localisy016336,ChIJ0RN20Yzp5zsRz68i3EJ9FmQ,photos\localisy04020_1.jpg,,,,,Health & Medical,Clinics,Ulwe
Dr. Borkar's Mother Care Maternity & Surgical Hospital,"Shop no 01-06, Kasturi Heritage, PLOT NO.- F37, Khar Kopar, Sector 8, Ulwe, Gavthan, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8828022988,4.7,392,"medical_clinic, hospital, doctor, health, service, point_of_interest, establishment",18.9680149,73.0179411,localisy016337,ChIJpT0yr7HD5zsRzTnGryzzJjc,photos\localisy04021_1.jpg,,,,,Health & Medical,Clinics,Ulwe
"KMC Hospital | Best Ophthalmologist and Dermatologist in Ulwe, Navi Mumbai","4th Floor, Shop No. 414, 415 & 416, Nms Icon, Plot No. 194, Sector 19, Ulwe, Navi Mumbai, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8169156579,4.9,1830,"skin_care_clinic, hair_care, beauty_salon, medical_clinic, hospital, store, doctor, health, service, point_of_interest, establishment",18.9739942,73.0295995,localisy016338,ChIJH0W38_nD5zsRbzAMiaI3E7A,photos\localisy04022_1.jpg,,,,,Health & Medical,Clinics,Ulwe
Swati Clinic,"Shop Number 7 Sai Prince Building Plot Number 203 Sector 17 Ulwe near ramsheth thakur sports complex, Sector 17, Ulwe, Gavthan, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9082390155,4.9,8,"medical_clinic, health, point_of_interest, establishment",18.962656799999998,73.0206208,localisy016339,ChIJFezuUBXD5zsRr9eIGH9u-CI,photos\localisy04024_1.jpg,,,,,Health & Medical,Clinics,Ulwe
Aliya clinic,"Plot no 61, Shop-01, Taj Avenue, Sector 19, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,5,10,"medical_clinic, health, point_of_interest, establishment",18.973067699999998,73.03024289999999,localisy016340,ChIJp4V-I1rD5zsRvlWQC9DmPec,photos\localisy04026_1.jpg,,,,,Health & Medical,Clinics,Ulwe
"Lotus Hospital ENT - Dr Swapnil Gosavi | Best ENT Surgeon in Ulwe, Navi Mumbai","Sky Oasis, Shop No. 7, Plot No. 29, near D Mart Ready, Sector 9, Ulwe, Gavthan, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,7039000321,4.7,248,"body_art_service, medical_clinic, hospital, store, association_or_organization, doctor, health, service, point_of_interest, establishment",18.9732119,73.0196577,localisy016341,ChIJhXgLzpTD5zsRQ3b6btP0EM8,photos\localisy04027_1.jpg,,,,,Health & Medical,Clinics,Ulwe
JYOTI CLINIC SEC-23 ULWE,"JYOTI CLINIC, Shop No-1, Neel Sagar CHS, near Bahiroba Temple, opp. Saraswat Bank, Sector 23, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9819913634,5,42,"child_care_agency, medical_clinic, doctor, health, service, point_of_interest, establishment",18.9760979,73.0309193,localisy016342,ChIJzd0F6STD5zsRZBGQjUDUZHQ,photos\localisy04028_1.jpg,,,,,Health & Medical,Clinics,Ulwe
Samarth Clinic Ulwe : Childcare and Orthocare Clinic,"shop number 1, Pragati crystal, plot number 17, Sector 21, Ulwe, Navi Mumbai, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,5,2,"medical_clinic, health, point_of_interest, establishment",18.9794868,73.0304204,localisy016343,ChIJPWfzVuXD5zsRMuA2xkMA7uo,photos\localisy04029_1.jpg,,,,,Health & Medical,Clinics,Ulwe
Siddhi Clinic,"Shop number 4, Prabhat Heights, Sector 9, Ulwe, Navi Mumbai, Gavthan, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9321029062,4.3,24,"medical_clinic, doctor, health, point_of_interest, establishment",18.9701169,73.0154352,localisy016344,ChIJiyPcFTvD5zsROuTOUB_Su_c,photos\localisy04032_1.jpg,,,,,Health & Medical,Clinics,Ulwe
Prakruti clinic Dr Rajeev Singh,"Shop no-21, MAHAAVIR MANNAT, Plot no- 168, Sector 9, Ulwe, Gavthan, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8097292079,5,11,"medical_clinic, health, point_of_interest, establishment",18.9711301,73.01381789999999,localisy016345,ChIJgXcUxkXD5zsRP70_1-d0CmU,photos\localisy04033_1.jpg,,,,,Health & Medical,Clinics,Ulwe
Radha Krishna Clinic,"Shop No.01, Krishna Hari Bliss, Plot No.296, 24th Rd, Ulwe, Navi Mumbai, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9930339148,5,4,"medical_clinic, health, point_of_interest, establishment",18.9692169,73.0329545,localisy016346,ChIJY67YvGnD5zsRCvClUHe6iQw,photos\localisy04034_1.jpg,,,,,Health & Medical,Clinics,Ulwe
Patel Clinic Ulwe Sector 3,"Shop no 1, Neelkanth Corner, plot no 86, Sector 3, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,5,49,"doctor, health, point_of_interest, establishment",18.984289999999998,73.02468,localisy016347,ChIJgSNbmYDD5zsRBv8xufmmTtQ,photos\localisy04035_1.jpg,,,,,Health & Medical,Clinics,Ulwe
Dr. Ashwini’s ENT CLINIC and Allergy Clinic,"Isha clinic, Blue Key Castello, Plot no 216, behind Bahiroba Mandir, Sector 23, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8779421639,4.5,105,"doctor, health, point_of_interest, establishment",18.9759267,73.0312759,localisy016348,ChIJDx3dr5_D5zsRWZLxakBYcPw,photos\localisy04036_1.jpg,,,,,Health & Medical,Clinics,Ulwe
Dr.Bhagyesh Sanap | Orthopedic Surgeon/Doctor | Ulwe Navi Mumbai.,"First Floor, Galaxy Hospital, C/o, Sector 19, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9594849092,5,25,"medical_clinic, doctor, health, point_of_interest, establishment",18.9743945,73.0278677,localisy016349,ChIJ4Xf5DgbD5zsRzm_DEYfAm94,photos\localisy04037_1.jpg,,,,,Health & Medical,Clinics,Ulwe
Dr. Manoj Khiyani ( Atharva clinic ),"Atharva Clinic, Saikrupa building, Plot no 184, Sector 20, Ulwe, Navi Mumbai, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,7400175208,5,128,"consultant, doctor, health, point_of_interest, service, establishment",18.976623999999997,73.029961,localisy016350,ChIJ24bFZqXD5zsR9qe1BYaI6MY,photos\localisy04039_1.jpg,,,,,Health & Medical,Clinics,Ulwe
Cure clinic,"Balaji Darpan, Shop no 4 Plot, no 19, Sector 2, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9987570276,4.7,15,"doctor, health, point_of_interest, establishment",18.981022499999998,73.0268215,localisy016351,ChIJQ-CkoJzD5zsRuIIIzHuEPes,photos\localisy04040_1.jpg,,,,,Health & Medical,Clinics,Ulwe
Ankur child clinic/pediatrician in ulwe,"Shop no 2 and 3, Plot no. 110, Sector 18, Ulwe, Kharkopar, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8454035341,4.3,99,"doctor, hospital, health, point_of_interest, service, establishment",18.967458,73.0197685,localisy016352,ChIJnZuIzlfD5zsRuipA-3YUxmc,photos\localisy04041_1.jpg,,,,,Health & Medical,Clinics,Ulwe
"Dr Santosh Varma - BEST ORTHOPEDIC SURGEON / DOCTOR in Ulwe | Ortho Knee / Hip Joint Replacement Surgeon in Ulwe, Navi Mumbai","Plot No 59, Bharti Hospital, 1st Floor, West Apartment, Anmol Sankalp, Sector 5, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8006861111,5,290,"doctor, hospital, medical_clinic, health, point_of_interest, service, establishment",18.9803584,73.0251234,localisy016353,ChIJh-0d1LrD5zsRbnjUu3pciF8,photos\localisy04042_1.jpg,,,,,Health & Medical,Clinics,Ulwe
YOG AYURVED BEST AYURVEDIC SHOP IN ULWE NAVI MUMBAI,"SHOP NO. 04, SAI VILLA CHS, PLOT NO. 152, Sector 19, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9321774315,4.7,32,"health, point_of_interest, establishment",18.9727866,73.02803039999999,localisy016354,ChIJV4fLWeXD5zsRIobGOxakzUs,photos\localisy04043_1.jpg,,,,,Health & Medical,Clinics,Ulwe
"DR. SHANKAR BHANUSHALI, Gastroenterologist, Hepatologist & Liver Specialist in Ulwe, Navi Mumbai, Gastro & Stomach Doctor","First Floor, Hemkunt Niwas, Plot no. 188, above Patel Hardware, Sector 19, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9834753096,5,210,"doctor, medical_clinic, health, point_of_interest, establishment",18.9737755,73.0281454,localisy016355,ChIJ__-_WjzD5zsRVDBUn8jGSG8,photos\localisy04044_1.jpg,,,,,Health & Medical,Clinics,Ulwe
Dr Priyanka Mandpe,"Mithera Speciality Clinic- Advanced Heart & Women Care, Shop 1, Delta Tower 1, Sector 8, Ulwe, Navi Mumbai, Gavthan, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9167404247,5,6,"medical_center, doctor, hospital, medical_clinic, health, point_of_interest, service, establishment",18.9701427,73.013318,localisy016356,ChIJ48IWmPTD5zsRWF8Hy9C2Jq8,photos\localisy04045_1.jpg,,,,,Health & Medical,Clinics,Ulwe
NiVa Clinic by Dr. Nikhil Varge,"Shop No. 8 & 9, beside Naach, Dance and Fitness Hub, Sector 8, Ulwe, Gavthan, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,7506919929,4.3,7,"medical_clinic, health, point_of_interest, establishment",18.9697674,73.0134006,localisy016357,ChIJE61hT_PD5zsRA3vUiIWed78,photos\localisy04046_1.jpg,,,,,Health & Medical,Clinics,Ulwe
"Wellness Forever Pharmacy - Ulwe, Navi Mumbai","Shop Number 5/6, Gami Trixie Building, Plot Number 187, Sector 20, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9152018515,3.4,108,"drugstore, pharmacy, convenience_store, food_store, store, health, food, point_of_interest, establishment",18.9757326,73.0290722,localisy016358,ChIJO2mmYcHD5zsRKiWJAhWfloQ,photos\localisy04047_1.jpg,,,,,Health & Medical,Clinics,Ulwe
Medicover Clinics,"UL-1, 20/503, Sector 19A, Ulwe, Wahal, Navi Mumbai, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8655927355,4.2,6,"hospital, health, point_of_interest, service, establishment",18.9763459,73.0271108,localisy016359,ChIJQRkDEQDD5zsRvUxkA6i_RBg,photos\localisy04048_1.jpg,,,,,Health & Medical,Clinics,Ulwe
DiabEase Clinic,"102, Diabease Sugar and Thyroid Clinic, Dream Vinayak, Plot 9, behind Reliance Digital, Sector 19, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9923044230,4.9,259,"doctor, health, point_of_interest, establishment",18.974573799999998,73.0290399,localisy016360,ChIJl3XULm3D5zsRmwXknSs5yBM,photos\localisy04049_1.jpg,,,,,Health & Medical,Clinics,Ulwe
"ASIAN LABS ( FEMALE DOCTOR RADIOLOGIST ) SONOGRAPHY & BLOOD TESTS , UK CERTIFIED . SONOGRAPHY IN ULWE AND SEAWOODS","VISHAL RESIDENCY SEC 21 ULWE 410206 SHOP NO. 2 , PLOT NO. 18, Sector 21, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8657401910,4.4,59,"doctor, medical_clinic, health, point_of_interest, service, establishment",18.9792168,73.03059689999999,localisy016361,ChIJd7hDUjbD5zsRW2sNyEUs47I,photos\localisy04050_1.jpg,,,,,Health & Medical,Clinics,Ulwe
UR Dentist Dental Clinic Ulwe,"Shop no. 905/906, 9th floor, Plot no- 195, SHAGUN INSIGNIA, Sector 19, Ulwe, Navi Mumbai, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8779799344,4.9,1066,"dental_clinic, dentist, doctor, medical_clinic, health, point_of_interest, establishment",18.9751679,73.02892849999999,localisy016362,ChIJq6qqWjzD5zsRK7-dWl4PqFI,photos\localisy04051_1.jpg,,,,,Health & Medical,Clinics,Ulwe
Dr Akanksha's pregnancy and gynec care clinic,"Blue Key- Castello, Plot 216, Sector 23, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9752723707,5,72,"doctor, medical_clinic, health, point_of_interest, service, establishment",18.9759477,73.0312837,localisy016363,ChIJxxDkdvDD5zsR4YxBsXxeqk0,photos\localisy04052_1.jpg,,,,,Health & Medical,Clinics,Ulwe
Dr Priyanka's Aarogyam clinic,"Adinath Amber apt P no. 172, sec 24, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,7718015502,5,11,"doctor, health, point_of_interest, establishment",18.9661603,73.03376329999999,localisy016364,ChIJZ0PqIefD5zsRL0KhPuzU_vg,photos\localisy04054_1.jpg,,,,,Health & Medical,Clinics,Ulwe
The Healing Clinic,"Shop No. 22, Priyanka Unite, Sector 18, Ulwe, Gavthan, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9762368280,4.9,18,"doctor, health, point_of_interest, establishment",18.968053899999997,73.0238624,localisy016365,ChIJZR-bbgTD5zsRmsTZDEDKrEc,photos\localisy04057_1.jpg,,,,,Health & Medical,Clinics,Ulwe
DERMACURE CLINIC | Dr. Supriya Shingare Patil,"Shop no 4, Majestic Icon, plot no 26, Sector 17, Ulwe, Kharkopar, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9136903913,4.9,98,"skin_care_clinic, medical_clinic, health, point_of_interest, establishment",18.9655268,73.0195598,localisy016366,ChIJ66fedcTD5zsR8X1aVfQ2gVg,photos\localisy04058_1.jpg,,,,,Health & Medical,Clinics,Ulwe
Just Smile Dental Clinic and Implant Centre,"Flat no 101, Plot no 9, Dream Vinayak, Sector 19, Ulwe, Navi Mumbai, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9730506757,4.9,857,"dental_clinic, dentist, doctor, medical_clinic, health, point_of_interest, service, establishment",18.9739942,73.0295995,localisy016367,ChIJd_kxhlXD5zsR6Pd8xEIExJQ,photos\localisy04060_1.jpg,,,,,Health & Medical,Dental Clinics,Ulwe
Dr. Neeraj's dental clinic and Implant centre,"shop no-03, Guru Aangan, Plot no-122, Sector 5, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9597630851,5,56,"dental_clinic, medical_clinic, health, point_of_interest, establishment",18.9796424,73.0255808,localisy016368,ChIJEf5T9QXD5zsR4zL4YgevOt4,photos\localisy04061_1.jpg,,,,,Health & Medical,Dental Clinics,Ulwe
Dr. Sneha's Dental Clinic,"Shop no.5, Abhinandan corner, Plot no.58, Sector 21, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8421009569,5,22,"dentist, health, point_of_interest, establishment",18.980141,73.030621,localisy016369,ChIJfdf4PQzD5zsRCHZbaQ67Ii0,photos\localisy04062_1.jpg,,,,,Health & Medical,Dental Clinics,Ulwe
