Business Name,Address,Area,Locality,City,State,PIN,Mobile,Rating,Reviews,Services,Latitude,Longitude,Listing ID,Google Place ID,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Category,Search Locality
AAROSE INTERNATIONAL SCHOOL,"PLOT NO 516, THE CRYSTAL, 517, SECTOR 24, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,,4.4,32,"school, educational_institution, point_of_interest, establishment",18.9719156,73.0344813,localisy017492,ChIJl-ZODAjD5zsRF6_rkay6EdY,photos\localisy07147_1.jpg,,,,,Schools,Ulwe
Bright Future High School,"1723, Sector 19B, Bamandongari, Ulwe, Navi Mumbai, Gavthan, Maharashtra 410206, India",,Panvel,Navi Mumbai,Maharashtra,410206,+91 93243 76506,,,"secondary_school, school, educational_institution, point_of_interest, establishment",18.9696635,73.02357959999999,localisy017493,ChIJy6I_3T3D5zsR666FFVv0sHs,photos\localisy07149_1.jpg,,,,,Schools,Ulwe
Ramsheth Thakur Public School Ulwe,"Plot No.1, Plot No. 2, Sector-12 Near KharKopar Railway Station, Ulwe Taluka : Panvel , Dist:, Khar Kopar, Sector 8, Ulwe, Navi Mumbai, Gavthan, Maharashtra 410206, India",,Panvel,Navi Mumbai,Maharashtra,410206,+91 77100 72762,,,"secondary_school, school, educational_institution, point_of_interest, establishment",18.9640624,73.0123945,localisy017494,ChIJY_gmMwDD5zsRaukInvFRsoA,photos\localisy07150_1.jpg,,,,,Schools,Ulwe
Aarose International School,"Sector 2, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,+91 91526 61413,,,"school, educational_institution, point_of_interest, establishment",18.9836469,73.029279,localisy017495,ChIJN_MGqCbD5zsRSIb2k_APK8k,photos\localisy07151_1.jpg,,,,,Schools,Ulwe
AADYA MODEL SCHOOL,"House no 20, X2C6+2Q9, 32, opposite Delta Tower, behind Kamdhenu Oaklands, Sector-10/B, Shivaji Nagar, Ulwe, Gavthan, Maharashtra 410206, India",,Panvel,Gavthan,Maharashtra,410206,+91 98201 76754,,,"school, educational_institution, point_of_interest, establishment",18.9700104,73.0120298,localisy017496,ChIJr2TZgkjD5zsRlplqH_0bxDM,photos\localisy07152_1.jpg,,,,,Schools,Ulwe
Rising Stars Pre School,"Shop Number 1/2/3, Eden Park, Plot Number 176, opposite Satyam Residency, Sector 19, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,+91 97026 21478,4.5,95,"preschool, child_care_agency, school, educational_institution, service, point_of_interest, establishment",18.9727841,73.0276921,localisy017497,ChIJxVy1oDrD5zsRZZR8UksPsRM,photos\localisy07154_1.jpg,,,,,Schools,Ulwe
"Birla Open Minds Pre School, Ulwe","Today Shree Smaran, Sector 18, Ulwe, Gavthan, Maharashtra 410206, India",,Panvel,Gavthan,Maharashtra,410206,+91 70212 43179,4.9,33,"school, educational_institution, point_of_interest, establishment",18.9679076,73.02312549999999,localisy017498,ChIJEdDsnO7D5zsR_e84tz90Krs,photos\localisy07155_1.jpg,,,,,Schools,Ulwe
Indian Model Junior College,"Node, Plot no. 178, Sector 19, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,+91 98673 62019,4.9,204,"university, educational_institution, point_of_interest, establishment",18.9731703,73.0271899,localisy017499,ChIJ__9rLzDD5zsRkXkLYnlhZ0Q,photos\localisy13813_1.jpg,,,,,Schools,Ulwe
School and junior college,"Sector 25 plot no. 243 pushpak node, Sector 19, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,,,,"school, educational_institution, point_of_interest, establishment",18.9733368,73.0268718,localisy017500,ChIJa_NRvMDd5zsR7iofHEHwSUA,photos\localisy07159_1.jpg,,,,,Schools,Ulwe
Aarose International School & Jr.College,"X288+W5G, Khar Kopar, Sector 8, Ulwe, Gavthan, Maharashtra 410206, India",,Panvel,Gavthan,Maharashtra,410206,,,,"secondary_school, school, educational_institution, point_of_interest, establishment",18.9673211,73.0154376,localisy017501,ChIJh6BcJYzD5zsRektl1dQixQg,photos\localisy07160_1.jpg,,,,,Schools,Ulwe
"The Learning Curve - Pre School & Day Care in Ulwe, Navi Mumbai","Shop No 51-55, Bhagwati Imperia, Plot No 1, Sector 9, Ulwe, Gavthan, Maharashtra 410206, India",,Panvel,Gavthan,Maharashtra,410206,+91 90042 82226,4.7,230,"preschool, child_care_agency, school, educational_institution, point_of_interest, service, establishment",18.9724532,73.0153004,localisy017502,ChIJqQMYTGrD5zsRR5LGyjr3FY4,photos\localisy07161_1.jpg,,,,,Schools,Ulwe
"Ryan Shalom Montessori, Ulwe, Navi Mumbai - ICSE","Y.B, Plot No.76, KN Gharat Marg, Sector 3, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,+91 93722 59986,,,"school, educational_institution, point_of_interest, establishment",18.982656499999997,73.02430869999999,localisy017503,ChIJ3ZbZ65bD5zsRRDyagK5xaz8,photos\localisy07162_1.jpg,,,,,Schools,Ulwe
The English High School Ulwe,"Tulsi Gaurav bldg, plot-170, Sector 2, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,+91 98927 50323,3,8,"educational_institution, point_of_interest, establishment",18.9840773,73.02856179999999,localisy017504,ChIJgbaurNPD5zsRFrqEajktg1A,photos\localisy07163_1.jpg,,,,,Schools,Ulwe
Indo Kids Public School - Best PreSchool - Daycare Ulwe,"1ST FLR, Sai Ashish Residency, PLOT NO. 110, Sector 18, Ulwe, Kharkopar, Maharashtra 410206, India",,Panvel,Kharkopar,Maharashtra,410206,+91 81081 15363,5,36,"preschool, child_care_agency, school, educational_institution, sports_school, point_of_interest, service, establishment",18.9674187,73.0198001,localisy017505,ChIJezmE2rLD5zsRg6evsuo5-9o,photos\localisy07164_1.jpg,,,,,Schools,Ulwe
PODAR JUMBO KIDS ULWE 20,"plot no.113, Sai Ganesh Apartment, sec20, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,+91 74001 55667,4.8,49,"preschool, child_care_agency, school, educational_institution, point_of_interest, service, establishment",18.977326899999998,73.0298731,localisy017506,ChIJ0aZQvyTD5zsRmeuG0VHna5Y,photos\localisy07165_1.jpg,,,,,Schools,Ulwe
"Creative Learners Pre-school, Ulwe","Shop no 1 & 2, Sohamdeep Building, Plot No. - A 11, near Progressive Icon, Sector 8, Ulwe, Gavthan, Maharashtra 410206, India",,Panvel,Gavthan,Maharashtra,410206,+91 95948 01280,4.9,161,"preschool, child_care_agency, school, educational_institution, point_of_interest, service, establishment",18.9691702,73.0145612,localisy017507,ChIJVVVVVcXC5zsRPOTjcY-GQOQ,photos\localisy07167_1.jpg,,,,,Schools,Ulwe
"EuroKids Preschool in Ulwe, Navi Mumbai","1st Flr, Shree Narayan Paradise, 1/2/3/4, beside Mango 44 Building, Sector 3, Ulwe, Wahal, Navi Mumbai, Maharashtra 410206, India",,Panvel,Navi Mumbai,Maharashtra,410206,+91 95131 91211,4.8,33,"preschool, child_care_agency, school, educational_institution, point_of_interest, service, establishment",18.9836708,73.0256094,localisy017508,ChIJoRu_ux3D5zsRleQjMmmyyjw,photos\localisy07168_1.jpg,,,,,Schools,Ulwe
MAGNUS ACADEMY ULWE,"Priyanka Utkarsh C.H.S, Shop no.4, Plot no.12, near redcliff school ulwe, Sector 21, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,+91 80973 16651,4.9,67,"point_of_interest, establishment",18.980045000000004,73.0291712,localisy017509,ChIJxwmSCj_D5zsR4WgVxj7uvog,photos\localisy07169_1.jpg,,,,,Schools,Ulwe
Little Star's Pre primary school,"Balaji Darshan, shop no 1 Plot, no 60, near Ramsheth thakur sports complex, Sector 16, Ulwe, Gavthan, Maharashtra 410206, India",,Panvel,Gavthan,Maharashtra,410206,+91 96532 09709,4.9,20,"preschool, child_care_agency, school, educational_institution, point_of_interest, service, establishment",18.9604659,73.0198044,localisy017510,ChIJgcwR1Wbd5zsRFud3Fg3x87w,photos\localisy07170_1.jpg,,,,,Schools,Ulwe
Kidzee Preschool Ulwe,"Shop Number 1 to 4, Ishwar Aura, Plot Number 13, Sector 8, Ulwe, Gavthan, Maharashtra 410206, India",,Panvel,Gavthan,Maharashtra,410206,+91 74002 87474,4.5,38,"preschool, child_care_agency, school, educational_institution, point_of_interest, service, establishment",18.9696842,73.0145026,localisy017511,ChIJfxMMqxPD5zsRru7EmKXBIdM,photos\localisy07171_1.jpg,,,,,Schools,Ulwe
R.Z.P. School shelghar,"Aamar Marg, Shelghar, Ulwe, Gavthan, Maharashtra 410206, India",,Panvel,Gavthan,Maharashtra,410206,,,,"primary_school, school, educational_institution, point_of_interest, establishment",18.9580436,73.0198549,localisy017512,ChIJj5kA_src5zsR9kRZoOhyAoQ,photos\localisy07172_1.jpg,,,,,Schools,Ulwe
Global public School,"Eknath villa, plot no 71, Sector 19, Ulwe, Navi Mumbai, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,+91 97028 34767,,,"primary_school, school, educational_institution, point_of_interest, establishment",18.973589999999998,73.0298992,localisy017513,ChIJ4XhGrjjD5zsRsEzUTp0NUlA,photos\localisy07173_1.jpg,,,,,Schools,Ulwe
Wiz kids Preschool - Ulwe,"Sai Aaradhya, plot no -75A, opp. NMSEZ Reliance, Sector 5, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,+91 88799 78835,4.8,84,"preschool, child_care_agency, school, educational_institution, point_of_interest, service, establishment",18.9795715,73.0232497,localisy017514,ChIJsfnux_TD5zsRUQeuU78j6fs,photos\localisy07174_1.jpg,,,,,Schools,Ulwe
Little Millennium Preschool/Daycare/Playgroup -Ulwe Navi Mumbai,"Shop No 1-3, Tapovan Aura, Plot No 174, adjacent Canara Bank, Sector 9, Ulwe, Gavthan, Maharashtra 410206, India",,Panvel,Gavthan,Maharashtra,410206,+91 8071 867 254,4.7,100,"preschool, primary_school, child_care_agency, school, educational_institution, point_of_interest, service, establishment",18.9712043,73.0154623,localisy017515,ChIJLRj4hE7D5zsRPfbNPmqHwys,photos\localisy07176_1.jpg,,,,,Schools,Ulwe
Little Oxford pre school & Activity centre,"Shop no. 1/2, Chandrabhaga Plaza, Plot no 79, Sector 25, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,+91 91679 04650,5,15,"preschool, child_care_agency, school, educational_institution, point_of_interest, service, establishment",18.980227799999998,73.0328257,localisy017516,ChIJ1zo7NMXD5zsRCnuEqhE7990,photos\localisy07177_1.jpg,,,,,Schools,Ulwe
H3 preschool Ulwe,"Gurukrupa Aramus Complex, 17/18/19, Sector 21, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,+91 77387 32731,4.9,51,"preschool, child_care_agency, school, educational_institution, point_of_interest, service, establishment",18.982261899999997,73.031836,localisy017517,ChIJhcpde_PD5zsRKtqRRN0pml8,photos\localisy07179_1.jpg,,,,,Schools,Ulwe
"Eureka Academy - Best Coaching Classes & Academy in Ulwe, Navi Mumbai","Shop No. 4, Sai Exotica, Plot No. 56, opp. Sunshine Motor Driving School, Sector 17, Ulwe, Navi Mumbai, Kharkopar, Maharashtra 410206, India",,Panvel,Navi Mumbai,Maharashtra,410206,+91 98219 43837,4.5,31,"school, educational_institution, point_of_interest, establishment",18.964369599999998,73.0194042,localisy017518,ChIJvW1ueGXD5zsRpW6sJ4smyXU,photos\localisy07180_1.jpg,,,,,Schools,Ulwe
Guru Global Preschool,"Gr floor, Guru Global Preschool, Anand Avenue, Plot 61, Sector 21, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,+91 89761 82969,4.7,16,"preschool, school, educational_institution, child_care_agency, point_of_interest, service, establishment",18.9805843,73.0311601,localisy017519,ChIJ72ZCUs7D5zsR1cZJWOrvpUg,photos\localisy07181_1.jpg,,,,,Schools,Ulwe
Knowledge hub,"Eknath villa, Sector 19, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,+91 98927 50323,,,"school, educational_institution, point_of_interest, establishment",18.9721419,73.0294796,localisy017520,ChIJrYMcZUvD5zsRb6caB5obyb0,photos\localisy07182_1.jpg,,,,,Schools,Ulwe
Infant Jesus preschool & Daycare,"Shop No 10, Bhagwati Bellavista, Plot No 127, Sector 23, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,+91 99306 61999,5,35,"preschool, school, educational_institution, child_care_agency, point_of_interest, service, establishment",18.9793323,73.03351649999999,localisy017521,ChIJQ1vQ9HXD5zsR6czPUfZGjDA,photos\localisy07183_1.jpg,,,,,Schools,Ulwe
Urban Sports - ulwe,"X2JG+H2C, Sector 5, Ulwe, Wahal, CP GOENKA INTERNATIONAL SCHOOL, Sector 5, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,,4.1,54,"playground, point_of_interest, establishment",18.9814375,73.02506249999999,localisy017522,ChIJy8VKWhDD5zsRhOVtuLQsHus,photos\localisy07184_1.jpg,,,,,Schools,Ulwe
Star Kids Preschool,"Bhagwati Bellavista, plot no 127, near by Suyash Park, Sector 23, Ulwe, Sonkhar, Maharashtra 410206, India",,Panvel,Sonkhar,Maharashtra,410206,+91 99676 43505,4.8,31,"educational_institution, point_of_interest, establishment",18.9797421,73.0343489,localisy017523,ChIJywO25BTD5zsRzGvDGmm3-qU,photos\localisy07185_1.jpg,,,,,Schools,Ulwe
R z P SCHOOL VAHAL,"X2GM+R2H, Sector 23, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,,,,"school, educational_institution, point_of_interest, establishment",18.977070299999998,73.0326201,localisy017524,ChIJTSJaRCTD5zsRV70k9EIAM64,photos\localisy07186_1.jpg,,,,,Schools,Ulwe
Rising Star,"Shop Number 6,7, K K Arcade Building Plot Number 22, Sector 21, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,+91 97026 21478,4.3,14,"preschool, school, educational_institution, child_care_agency, point_of_interest, service, establishment",18.9793479,73.0314188,localisy017525,ChIJl5guXfHD5zsRf_O_nWU6PP4,photos\localisy07187_1.jpg,,,,,Schools,Ulwe
Sweet Angel Preschool and Daycare,"Shop No. 1,2,3, Advice Residency, opposite Shakuntala Ramsheth Thakur School, Sector - 24, Ulwe, Navi Mumbai, Wahal, Maharashtra 410206, India",,Panvel,Navi Mumbai,Maharashtra,410206,+91 91365 87569,5,2,"preschool, school, educational_institution, child_care_agency, point_of_interest, service, establishment",18.9673365,73.03373230000001,localisy017526,ChIJqxg5BPrD5zsRcATM3NTkHr8,photos\localisy07188_1.jpg,,,,,Schools,Ulwe
"The Learning Curve - Pre School & Day Care in Sector 21, Ulwe","Shop No 1-4, Seamist Building, Plot No 75, near Swami Samarth Kendra, Sector 21, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,+91 82680 20240,4.8,45,"preschool, school, educational_institution, child_care_agency, point_of_interest, service, establishment",18.9796709,73.0316856,localisy017527,ChIJLQYtm2zD5zsR6cgR9EHDsa8,photos\localisy07189_1.jpg,,,,,Schools,Ulwe
Cloud Berry Preschool & Daycare,"Shop 1,2,plot no, Om Shiv apartment, 380, sector 24, Ulwe, Navi Mumbai, Wahal, Maharashtra 410206, India",,Panvel,Navi Mumbai,Maharashtra,410206,+91 90821 96396,5,1,"preschool, primary_school, school, educational_institution, child_care_agency, point_of_interest, service, establishment",18.969781599999997,73.0334362,localisy017528,ChIJqQzyT6rD5zsR1r61VHBx1QI,photos\localisy07190_1.jpg,,,,,Schools,Ulwe
Dhiyo Horizon School,"X2JJ+C98, Sector 21, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,,5,2,"preschool, school, educational_institution, child_care_agency, point_of_interest, service, establishment",18.981041800000003,73.0309643,localisy017529,ChIJS49SAwDD5zsRk_imFtJrVe0,,,,,,Schools,Ulwe
Little School Home Ulwe | Preschool in Ulwe | Daycare in Ulwe,"Sector : 2, Guru Ananta Chs, Plot no. - 115, beside CNG Pump, Sector 2, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,+91 90221 21433,,,"primary_school, preschool, school, educational_institution, child_care_agency, point_of_interest, service, establishment",18.983041,73.025981,localisy017530,ChIJX1mM1jTD5zsRVrd5rk95KZI,photos\localisy07192_1.jpg,,,,,Schools,Ulwe
Mahatma International School,"Sector - 8, Greater Khanda, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,+91 22 2748 0295,,,"school, educational_institution, point_of_interest, establishment",19.0085816,73.1105508,localisy017531,ChIJr5NAP0ro5zsRGEEK2UvFHHM,photos\localisy03764_1.jpg,,,,,Schools,Ulwe
ulwe sec 24,"PLOT NO.- 88, near malwan tadka jotel, Sector 19, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,,4.2,21,"educational_institution, point_of_interest, establishment",18.9738346,73.03105579999999,localisy017532,ChIJL0RPN-DD5zsRX9h4I7DHuq8,photos\localisy07194_1.jpg,,,,,Schools,Ulwe
"Rishi's Basics international preschool,Day care center, sector 9plot 90 shop-1/2/3 opposite kharkapar lake ulwe Navi Mumbai","shop no 1,2,3, Dream orchid building, plot Number 90, Sector 9, Ulwe, Kharkopar, Maharashtra 410206, India",,Panvel,Kharkopar,Maharashtra,410206,+91 86575 36788,4.8,98,"preschool, school, educational_institution, child_care_agency, point_of_interest, service, establishment",18.9689496,73.0195482,localisy017533,ChIJ-XhaW7fD5zsRl6HEb38rZfg,photos\localisy07196_1.jpg,,,,,Schools,Ulwe
Learning Tree Pre Primary and Primary School,"Shop Number 1and 2, k k solitaire, plot number 111, Sector 20, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,+91 77381 77135,,,"primary_school, school, educational_institution, point_of_interest, establishment",18.9776022,73.0294384,localisy017534,ChIJL-SeXVbD5zsRnVOkbi7ZpKY,photos\localisy07198_1.jpg,,,,,Schools,Ulwe
"Penuel school, tution,day care","103, harijeet apartment, plot no 426, near kiran medical, sector 24, Ulwe, Navi Mumbai, Wahal, Maharashtra 410206, India",,Panvel,Navi Mumbai,Maharashtra,410206,,,,"school, educational_institution, point_of_interest, establishment",18.9705261,73.03395309999999,localisy017535,ChIJl0KfZRbD5zsRl14G7Yv2Xvo,photos\localisy07199_1.jpg,,,,,Schools,Ulwe
R.Z.P. school Bamandongri,"X2CF+9R6, Sector 19B, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,+91 87930 01986,,,"primary_school, school, educational_institution, point_of_interest, establishment",18.970913,73.0245106,localisy017536,ChIJ-7Mc6zDD5zsRm5SCqeShpTc,photos\localisy07200_1.jpg,,,,,Schools,Ulwe
Jio Institute,"NMSEZ Building 1, Sector 4, Ulwe, Kharkopar, Maharashtra 410206, India",,Panvel,Kharkopar,Maharashtra,410206,+91 1800 889 1100,4.5,233,"educational_institution, research_institute, point_of_interest, establishment",18.978712599999998,73.02228769999999,localisy017537,ChIJTXy7d_DD5zsRAip5Q6to2io,photos\localisy07202_1.jpg,,,,,Colleges,Ulwe
International Institute Of Foreign Trade,"B-201 ,Plot No. 14, Tricity Pearl, Sector 21, Ulwe Post-Wahal , Tal, Dist, Sector 21, Panvel, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,+91 96370 95995,4.9,13,"university, educational_institution, point_of_interest, establishment",18.9800421,73.02971649999999,localisy017538,ChIJbeV1w9vD5zsRpDvIuEMR4c8,photos\localisy07205_1.jpg,,,,,Colleges,Ulwe
G-TEC JAIN KEERTI Education - Ulwe Centre,"Shop No.7, Patel Galaxy, Plot No.98, opp. Poddar jumbo kids, near Saraswat Bank, Sector 20, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,+91 90826 49452,5,126,"educational_institution, point_of_interest, establishment",18.9770645,73.0297487,localisy017539,ChIJvSmA74jD5zsR9U2UtNnqXYo,photos\localisy07206_1.jpg,,,,,Colleges,Ulwe
Mahatma Gandhi Mission's College of Engineering and Technology,"2, Plot No. 1, Sion - Panvel Expressway, Sector 18, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,+91 22 2743 3403,3.6,920,"university, educational_institution, point_of_interest, establishment",19.016387299999998,73.1046578,localisy017540,ChIJt4C9kMzp5zsRc3-dT0LJT98,photos\localisy07209_1.jpg,,,,,Colleges,Ulwe
KSV ACADEMY,"Shop No.02, MGM Residency, Plot No.161, opp. Om Sai Hospital, Sector 19, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,+91 79059 00350,4.2,57,"educational_institution, point_of_interest, establishment",18.9716374,73.02716029999999,localisy017541,ChIJrevEAQDD5zsRcOvezibvydQ,photos\localisy07213_1.jpg,,,,,Colleges,Ulwe
WCC Coaching Classes Ulwe,"Rudra Villa, PLOT NO.- 88, 57, Sector 23, Ulwe, Sonkhar, Maharashtra 410206, India",,Panvel,Sonkhar,Maharashtra,410206,+91 83695 35117,5,45,"educational_institution, point_of_interest, establishment",18.9781329,73.03407399999999,localisy017542,ChIJnZ66ozPD5zsRKUXJUkq2HVs,photos\localisy07221_1.jpg,,,,,Colleges,Ulwe
International school of Design,"Shop no.25, Anmol Sankalp, Sector 5, Ulwe, Wahal, Navi Mumbai, Maharashtra 410206, India",,Panvel,Navi Mumbai,Maharashtra,410206,,5,6,"university, educational_institution, point_of_interest, establishment",18.980317799999998,73.02516949999999,localisy017543,ChIJA9QyQADD5zsRPKjk5PIMlkE,photos\localisy07222_1.jpg,,,,,Colleges,Ulwe
PACE IIT&MEDICAL,"Office no.1, Tejas Symphony, Plot no 25, Sector 9, Ulwe, Gavthan, Maharashtra 410206, India",,Panvel,Gavthan,Maharashtra,410206,+91 80977 30729,4.5,107,"educational_institution, point_of_interest, establishment",18.972482199999998,73.01799609999999,localisy017544,ChIJSQTXZSPD5zsRNNRgnVQhWlY,photos\localisy07223_1.jpg,,,,,Colleges,Ulwe
KIT Coaching Classes Pvt. Ltd.,"NMS ICON 5th Floor Plot no. 194, Office 509, Sector 19, Ulwe, Navi Mumbai, Wahal, Maharashtra 410206, India",,Panvel,Navi Mumbai,Maharashtra,410206,+91 88795 08509,4.8,90,"point_of_interest, establishment",18.9743945,73.0278677,localisy017545,ChIJGQrt2JPD5zsRiZpvvh8KwnY,photos\localisy07224_1.jpg,,,,,Colleges,Ulwe
VISIONARY ACADEMY,"Sector 18, Ulwe, Gavthan, Maharashtra 410206, India",,Panvel,Gavthan,Maharashtra,410206,+91 80 6506 4396,4.6,69,"educational_institution, point_of_interest, establishment",18.9665305,73.0236741,localisy017546,ChIJ1SBRpdnD5zsRiBDkZT_diBg,photos\localisy07225_1.jpg,,,,,Colleges,Ulwe
Venus Skyline,"Plot no 94, Sector 18, Ulwe, Gavthan, Maharashtra 410206, India",,Panvel,Gavthan,Maharashtra,410206,,4.8,24,"university, educational_institution, point_of_interest, establishment",18.9670318,73.0225567,localisy017547,ChIJOVs4PGnD5zsRSe9HcaFv55c,photos\localisy07227_1.jpg,,,,,Colleges,Ulwe
Ulwe cricket sports academy,"plot no 123, near Suyash Park, Sector 23, Ulwe, Sonkhar, Maharashtra 410206, India",,Panvel,Sonkhar,Maharashtra,410206,+91 93721 07817,4.6,64,"indoor_playground, playground, athletic_field, sports_club, sports_activity_location, association_or_organization, health, point_of_interest, service, establishment",18.981569399999998,73.03453689999999,localisy017548,ChIJG3_s1R_D5zsRG1MEMKrz5t8,photos\localisy07228_1.jpg,,,,,Colleges,Ulwe
BSS Foundation,"B, Plot 98, सेक्टर 15, CBD बेलापूर, नवी मुंबई, महाराष्ट्र 400614, India",,CBD Belapur,नवी मुंबई,महाराष्ट्र,400614,+91 74004 08514,4.7,18,"university, educational_institution, point_of_interest, establishment",19.0103525,73.0379655,localisy017549,ChIJ80-8SfvD5zsR2z2gAiB0gGU,photos\localisy07232_1.jpg,,,,,Colleges,Ulwe
Vithoba Khandappa High School & Junior College,"X4R7+P5R, Agri Samaj Mandir Road, opposite Keshavji Veerji High School, Tillu Guruji Path, Old Panvel, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,+91 80975 35878,,,"secondary_school, university, school, educational_institution, point_of_interest, establishment",18.9918714,73.1128938,localisy017550,ChIJdwlUpGro5zsRAynFMHJuWbI,photos\localisy03766_1.jpg,,,,,Colleges,Ulwe
Vision Abacus Academy,"Centralite CHS, PLOT NO. 152 A Sector 2, Ulwe Our branches at sec 2, sec 9, sec 18 and, Sector 20, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,+91 77109 37237,5,201,"educational_institution, point_of_interest, establishment",18.9836655,73.02787339999999,localisy017551,ChIJ46Cdn5rB5zsRDUyqbiDIU74,photos\localisy07234_1.jpg,,,,,Colleges,Ulwe
PrimeEdge Academy,"Blancora CHS, Plot No.B46, opposite chroma, Sector 19B, Ulwe, Navi Mumbai, Gavthan, Maharashtra 410206, India",,Panvel,Navi Mumbai,Maharashtra,410206,+91 99307 08247,4.8,13,"point_of_interest, establishment",18.9698457,73.0232995,localisy017552,ChIJAwpew_rD5zsRtreAVAid-v8,photos\localisy07235_1.jpg,,,,,Colleges,Ulwe
Building B - Jio Institute,"Sector 5, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,,4.3,19,"university, educational_institution, point_of_interest, establishment",18.9795753,73.02209460000002,localisy017553,ChIJ10m1EIHD5zsRh9IdHej9B1o,photos\localisy07240_1.jpg,,,,,Colleges,Ulwe
Digital Marketing Institute in Ulwe,"Vijay Laxmi Tower, Plot No 19, before Kharkopar Station, near Bank of Baroda, Sector 5, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,,5,1,"university, educational_institution, point_of_interest, establishment",18.9804395,73.02588949999999,localisy017554,ChIJRRbzEwnD5zsReYvUN1ICcfM,,,,,,Colleges,Ulwe
B.P. Marine Academy,"X4Q2+VJ9, Bandar Rd, near Court, near Near Court, Old Panvel, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,+91 22 2745 0271,3.5,587,"university, educational_institution, point_of_interest, establishment",18.9894107,73.1016636,localisy017555,ChIJPX8ktxfo5zsRkBzVUwpfbKA,photos\localisy03829_1.jpg,,,,,Colleges,Ulwe
"S P More College of Hotel, Tourism & Business Studies. S P More College of Arts, Commerce & Science","S P, More College Hotel, Tourism & Business Podi, 1, near Railway Station, Sector 15, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,+91 93231 10685,4.4,426,"educational_institution, point_of_interest, establishment",18.988389599999998,73.1260046,localisy017556,ChIJn7Pvi2bo5zsRZfDnMTi6Xbo,photos\localisy03827_1.jpg,,,,,Colleges,Ulwe
B.K Science Coaching Center,"B K Science Coaching opposite to radcliffe school ulwe Shop no 21/21A plot no 191, C- Wings, Siddhivinayak Utopia, Sector 20, Ulwe, Wahal, Maharashtra 410206, India",,Panvel,Wahal,Maharashtra,410206,+91 87793 31981,4.9,66,"university, school, educational_institution, point_of_interest, establishment",18.977251499999998,73.0276291,localisy017557,ChIJ_5ztlNfD5zsR0AqhuRDmEFA,photos\localisy07248_1.jpg,,,,,Colleges,Ulwe
